record_id,node_document_name,locales,locale_count,asset_files,asset_count,visual_media_count,all_english_docs_ai_generated_marker,declared_source_fingerprint,docs_site_path,docs_site_declared_fingerprint,docs_sync_status,registry_match_kind,corroboration_status,corroborated_feature_ids,evidence_level,native_parity_treatment
COMFY-EMBEDDOC-067904DDCBFC,LoadImageSetFromFolderNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,46fcfbf6a2ad95e707e32e54ed7b4c06bfd1cc290df122042187689f41bed828,built-in-nodes/LoadImageSetFromFolderNode.mdx,46fcfbf6a2ad95e707e32e54ed7b4c06bfd1cc290df122042187689f41bed828,fingerprint-match,provider-unverified,documented-only,,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-EF3332EFD4BC,LoadImageSetNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,acf0255bcf170ef3ac3b86a3f3e060c3b81064ca8924918a026ec8e3b86f7ac0,built-in-nodes/LoadImageSetNode.mdx,acf0255bcf170ef3ac3b86a3f3e060c3b81064ca8924918a026ec8e3b86f7ac0,fingerprint-match,provider-unverified,documented-only,,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-993676D5C3AF,LoadImageTextDataSetFromFolder,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,c505d580b7bfb84ee71aca8fa98c847eeba531da9e578ddfe17818a2fd2ae5e8,built-in-nodes/LoadImageTextDataSetFromFolder.mdx,c505d580b7bfb84ee71aca8fa98c847eeba531da9e578ddfe17818a2fd2ae5e8,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0343,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-ED97265D4447,LoadImageTextSetFromFolderNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,ffd6399783fc281a58bae811112d9ecacb51ab8ea3b512befa9b9fab2c6860de,built-in-nodes/LoadImageTextSetFromFolderNode.mdx,ffd6399783fc281a58bae811112d9ecacb51ab8ea3b512befa9b9fab2c6860de,fingerprint-match,provider-unverified,documented-only,,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-282F4A574D2A,LoadLatent,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,020185a6066263b75b2417411f07af54d31a2a3a056d650eacfff188dc2cb87e,built-in-nodes/LoadLatent.mdx,020185a6066263b75b2417411f07af54d31a2a3a056d650eacfff188dc2cb87e,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0344,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3A9C405436DF,LoadMediaPipeFaceLandmarker,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,b30bf4d04aa06a227f3661c0e1346d3dab3ea1e25d6627fce5b6480198203c26,built-in-nodes/LoadMediaPipeFaceLandmarker.mdx,b30bf4d04aa06a227f3661c0e1346d3dab3ea1e25d6627fce5b6480198203c26,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0345,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6A8D2E2F9F62,LoadMoGeModel,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,4707002565181ca17936ecf87ea8059630c97c44c17facfecd04053d9581b7d1,built-in-nodes/LoadMoGeModel.mdx,4707002565181ca17936ecf87ea8059630c97c44c17facfecd04053d9581b7d1,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0346,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-487100AF7FE9,LoadTrainingDataset,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,1d074685317b5bd53d9fb7596126b0f579de6c67b5615717b1a16ba01fc01efd,built-in-nodes/LoadTrainingDataset.mdx,1d074685317b5bd53d9fb7596126b0f579de6c67b5615717b1a16ba01fc01efd,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0347,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-BDF6FFE36D67,LoadVideo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,7cdd0ed301e4545e38fb706231a18510088b76af4e843ccdfb3ae3cf8a912f49,built-in-nodes/LoadVideo.mdx,7cdd0ed301e4545e38fb706231a18510088b76af4e843ccdfb3ae3cf8a912f49,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0348,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-9CEB2494166E,LoraLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/LoraLoader.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0349,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6258BBCAF07A,LoraLoaderBypass,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,2642f4ed98457e5fd08e2103ffb9f2c02f11326590aadf0636fb7db51f484815,built-in-nodes/LoraLoaderBypass.mdx,2642f4ed98457e5fd08e2103ffb9f2c02f11326590aadf0636fb7db51f484815,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0350,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-44F2DDAB2862,LoraLoaderBypassModelOnly,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,e0e1ad2d6481a1b9771d7eae833ffab0737a967d4af6e57b946d1b2223fe45bf,built-in-nodes/LoraLoaderBypassModelOnly.mdx,e0e1ad2d6481a1b9771d7eae833ffab0737a967d4af6e57b946d1b2223fe45bf,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0351,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-AA0684356FC6,LoraLoaderModelOnly,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/LoraLoaderModelOnly.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0352,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C70C61765867,LoraModelLoader,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,dbb0852d4f40ded8a4490244634e13eeb367e5573b664a0f7e37213364793413,built-in-nodes/LoraModelLoader.mdx,dbb0852d4f40ded8a4490244634e13eeb367e5573b664a0f7e37213364793413,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0353,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C41124866FBC,LoraSave,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,642510bfe083130cb2724d7ae38d30d4694c85a43c7ce27230690ddd9fe76b79,built-in-nodes/LoraSave.mdx,642510bfe083130cb2724d7ae38d30d4694c85a43c7ce27230690ddd9fe76b79,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0354,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-9388AA2CA73C,LossGraphNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,88164045339e4181cefc6ed3a2d3c35921b9cadc2977eb7406fad7e9b353f818,built-in-nodes/LossGraphNode.mdx,88164045339e4181cefc6ed3a2d3c35921b9cadc2977eb7406fad7e9b353f818,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0355,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-5F7CFE0D5E5B,LotusConditioning,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,950e09b7fda911c7596445cf1a90ec10f451b396534f149b74e86b2da7deacc0,built-in-nodes/LotusConditioning.mdx,950e09b7fda911c7596445cf1a90ec10f451b396534f149b74e86b2da7deacc0,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0356,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-EE2453ED8555,LtxvApiImageToVideo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,5c62025059cc0c583de3e0ae8721b8f8adb6929bb03cbcec5875bbc1fdaf20c3,built-in-nodes/LtxvApiImageToVideo.mdx,5c62025059cc0c583de3e0ae8721b8f8adb6929bb03cbcec5875bbc1fdaf20c3,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0359,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3F99B41CAFC0,LtxvApiTextToVideo,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,11e358bdf9ff9b799b428768c10504f450d81d12f81b2ec0749f9d2d88e82f91,built-in-nodes/LtxvApiTextToVideo.mdx,11e358bdf9ff9b799b428768c10504f450d81d12f81b2ec0749f9d2d88e82f91,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0360,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-9868F538C381,LumaConceptsNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,e684f7d9d2975d4168701e4f6a79dc6b22854d62b58ce016477a05c66dd6e058,built-in-nodes/LumaConceptsNode.mdx,e684f7d9d2975d4168701e4f6a79dc6b22854d62b58ce016477a05c66dd6e058,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0376,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-2FA0F628EDAE,LumaImageEditNode2,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,4febbf1688f9b0ce2128265ddcc2e8a80c996821c41488e86594a6216993bccd,built-in-nodes/LumaImageEditNode2.mdx,4febbf1688f9b0ce2128265ddcc2e8a80c996821c41488e86594a6216993bccd,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0377,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-5590E8628426,LumaImageModifyNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,56b13600f6fb8cd6ff80bc8c8184db059273c2ef648630ff1ef10a7ed6b04b7c,built-in-nodes/LumaImageModifyNode.mdx,56b13600f6fb8cd6ff80bc8c8184db059273c2ef648630ff1ef10a7ed6b04b7c,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0378,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-A2A85E023635,LumaImageNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,cde0fc1ace28523d658b757d7f829b0d20071bed391964d2d8caa81801265b46,built-in-nodes/LumaImageNode.mdx,cde0fc1ace28523d658b757d7f829b0d20071bed391964d2d8caa81801265b46,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0379,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-EE78826EDD11,LumaImageNode2,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,8157d2e4717e196056bd6821526ccb49df3f0fdf48e36c87a18742c3f5fe63bf,built-in-nodes/LumaImageNode2.mdx,8157d2e4717e196056bd6821526ccb49df3f0fdf48e36c87a18742c3f5fe63bf,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0380,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-730B96636464,LumaImageToVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,2eea8934bcce20b093b88c52e430d21077705d57ab259bf620a94e46eac65e6e,built-in-nodes/LumaImageToVideoNode.mdx,2eea8934bcce20b093b88c52e430d21077705d57ab259bf620a94e46eac65e6e,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0381,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C64FC798EA48,LumaRay32ExtendVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,a67ca53d4bcb9f3fd82bc0482b579f5f7fe4bf866f8d83cb922e1082ad320057,built-in-nodes/LumaRay32ExtendVideoNode.mdx,a67ca53d4bcb9f3fd82bc0482b579f5f7fe4bf866f8d83cb922e1082ad320057,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0382,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-0296F6E78921,LumaRay32ImageToVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,ff479c196f10153ffa09af6acfb4e286d1934aa28a5e9b413613097a2cfb5f2a,built-in-nodes/LumaRay32ImageToVideoNode.mdx,ff479c196f10153ffa09af6acfb4e286d1934aa28a5e9b413613097a2cfb5f2a,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0383,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-9C27CE052B76,LumaRay32KeyframeNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,b49d879888e6e83d6937068e799ea583ed5c90284e829ac496821eea330fe9c7,built-in-nodes/LumaRay32KeyframeNode.mdx,b49d879888e6e83d6937068e799ea583ed5c90284e829ac496821eea330fe9c7,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0384,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-93BAEE9F613A,LumaRay32KeyframesToVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,28099e5990942860a20e23cfd5c71a36b23a6264b44097ca617f8bdd06e7857a,built-in-nodes/LumaRay32KeyframesToVideoNode.mdx,28099e5990942860a20e23cfd5c71a36b23a6264b44097ca617f8bdd06e7857a,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0385,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-454B12A8EE46,LumaRay32TextToVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,04358a872530e5a2622bf0f148a694f2c707ce8535586d8f860bdf9911e1fa6a,built-in-nodes/LumaRay32TextToVideoNode.mdx,04358a872530e5a2622bf0f148a694f2c707ce8535586d8f860bdf9911e1fa6a,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0386,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-502BF93F59B5,LumaRay32VideoEditNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,936d9d7da3fdee9b0b468781fd470751db01f772f3c5c20582da7fb1ff85e6e6,built-in-nodes/LumaRay32VideoEditNode.mdx,936d9d7da3fdee9b0b468781fd470751db01f772f3c5c20582da7fb1ff85e6e6,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0387,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-5387E930683D,LumaRay32VideoReframeNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,d35ff5b63a850e4e44a40857188918ab5cde00b9159e3720a189a81807cfa7cb,built-in-nodes/LumaRay32VideoReframeNode.mdx,d35ff5b63a850e4e44a40857188918ab5cde00b9159e3720a189a81807cfa7cb,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0388,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-C3A95CAA7FCC,LumaReferenceNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,f7e7789f2f19cac41cb9e55d21f10fef3012b10dcdbd59eb79f97fe5c2a944b7,built-in-nodes/LumaReferenceNode.mdx,f7e7789f2f19cac41cb9e55d21f10fef3012b10dcdbd59eb79f97fe5c2a944b7,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0389,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-CE8279810B9C,LumaVideoNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,3ce9db0780dbe7a752a6b1c35a02b9511f532e81a28d5d83b2bf3be9e35e2e6b,built-in-nodes/LumaVideoNode.mdx,3ce9db0780dbe7a752a6b1c35a02b9511f532e81a28d5d83b2bf3be9e35e2e6b,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0390,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-721805998310,MagnificImageRelightNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,45fe68b21e1da7c367800915c803ad4cf1c5b80e9a2e91d80cae51b8a9531144,built-in-nodes/MagnificImageRelightNode.mdx,45fe68b21e1da7c367800915c803ad4cf1c5b80e9a2e91d80cae51b8a9531144,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0391,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-12E1637500DA,MagnificImageSkinEnhancerNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,2430cc0fb1d2042a8eda78f7f5a5794fa6b4e555d3957616ae6891374b556a76,built-in-nodes/MagnificImageSkinEnhancerNode.mdx,2430cc0fb1d2042a8eda78f7f5a5794fa6b4e555d3957616ae6891374b556a76,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0392,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-70C3C2961D88,MagnificImageStyleTransferNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,edffec024ebe7cbf7c42008e14c1b99d6fafcf5b9da62b0b560d194a585dc9ad,built-in-nodes/MagnificImageStyleTransferNode.mdx,edffec024ebe7cbf7c42008e14c1b99d6fafcf5b9da62b0b560d194a585dc9ad,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0393,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3861DBCE3B53,MagnificImageUpscalerCreativeNode,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,88362dd9630f0f9420bd7caf3f82ace73d5d2b979bd71939298b84ceff288dc8,built-in-nodes/MagnificImageUpscalerCreativeNode.mdx,88362dd9630f0f9420bd7caf3f82ace73d5d2b979bd71939298b84ceff288dc8,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0394,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-6C9B059A6EC2,MagnificImageUpscalerPreciseV2Node,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,b4de8780c46d113fd043930daa6d4b91df3dca493afef486a0ecf2ee9e0ae708,built-in-nodes/MagnificImageUpscalerPreciseV2Node.mdx,b4de8780c46d113fd043930daa6d4b91df3dca493afef486a0ecf2ee9e0ae708,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0395,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-9105A1A99921,Mahiro,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,56f13cd14ffde21ab980850b62e07bdd4db6733a545f9329bf908c6030147981,built-in-nodes/Mahiro.mdx,56f13cd14ffde21ab980850b62e07bdd4db6733a545f9329bf908c6030147981,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0396,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-99804AD38C83,MakeTrainingDataset,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,72f1686aa9da9d50b1948040c323c7e944d4a5c1f4cd2ec5e0987d998c20ea43,built-in-nodes/MakeTrainingDataset.mdx,72f1686aa9da9d50b1948040c323c7e944d4a5c1f4cd2ec5e0987d998c20ea43,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0397,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-71E94E215383,ManualSigmas,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,38fef43da8aa27a9b79584213c3b6cdd003bc47bcaddcf29d549b0b91880ae8d,built-in-nodes/ManualSigmas.mdx,38fef43da8aa27a9b79584213c3b6cdd003bc47bcaddcf29d549b0b91880ae8d,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0398,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-D945105C5F69,MarkdownNote,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/MarkdownNote.mdx,,present-no-comparable-fingerprint,frontend-native-virtual-node,executable-frontend-registry,COMFY-FRONTEXT-EXT-019,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-79694E5132E5,MaskComposite,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/MaskComposite.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0399,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-734DC4722253,MaskPreview,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,c9d9dbc5720ac4c75518c758f2ec3e789b0d3c45431590fb0008573bb9159427,built-in-nodes/MaskPreview.mdx,c9d9dbc5720ac4c75518c758f2ec3e789b0d3c45431590fb0008573bb9159427,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0400,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-309B90912BFD,MaskToImage,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,,built-in-nodes/MaskToImage.mdx,,present-no-comparable-fingerprint,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0401,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3DF28AF8E6CD,MediaPipeFaceLandmarker,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,f60ed6201288a59d65d62cc98c12f227a353870c36decea8da81a063cfdf2bba,built-in-nodes/MediaPipeFaceLandmarker.mdx,f60ed6201288a59d65d62cc98c12f227a353870c36decea8da81a063cfdf2bba,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0402,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-55DF5628B120,MediaPipeFaceMask,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,92270002a42ed59bc75e676a6881e1899186d3c8a1bb4dd4c0d39b3762b5bb66,built-in-nodes/MediaPipeFaceMask.mdx,92270002a42ed59bc75e676a6881e1899186d3c8a1bb4dd4c0d39b3762b5bb66,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0403,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-3DDF5B0A7BEF,MediaPipeFaceMeshVisualize,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,fb5437d73378b0c8daa68669c2e19058ccb7133ed68fc51c8d4c5bab8662f243,built-in-nodes/MediaPipeFaceMeshVisualize.mdx,fb5437d73378b0c8daa68669c2e19058ccb7133ed68fc51c8d4c5bab8662f243,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0404,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
COMFY-EMBEDDOC-4E29B1D24912,MergeImageLists,ar; en; es; fa; fr; ja; ko; pt-BR; ru; tr; zh; zh-TW,12,,0,0,true,0c9e302b02694a6a23fc7776c872856b1a629df3efe914a3e591a89d5a28914a,built-in-nodes/MergeImageLists.mdx,0c9e302b02694a6a23fc7776c872856b1a629df3efe914a3e591a89d5a28914a,fingerprint-match,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0405,documented-only,Map the legacy identifier to a versioned native Rust/WASM node descriptor; never execute Python or JavaScript in production.
