source_file,classification,feature_ids,primary_anchor,reason,extension,bytes
src/composables/graph/useSelectedNodeActions.ts,production,COMFY-GRAPH-007,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,2050
src/composables/graph/useSelectionMenuOptions.test.ts,test-only,COMFY-UI-004,COMFY-UI-004,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4120
src/composables/graph/useSelectionMenuOptions.ts,production,COMFY-UI-004,COMFY-UI-004,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,3615
src/composables/graph/useSelectionOperations.ts,production,COMFY-UI-005 | COMFY-FRONTMOD-80255F66B732,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-80255F66B732.",.ts,4914
src/composables/graph/useSelectionState.test.ts,test-only,COMFY-UI-005,COMFY-UI-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,9856
src/composables/graph/useSelectionState.ts,production,COMFY-UI-005 | COMFY-FRONTMOD-0D4BF2B7CC05,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-0D4BF2B7CC05.",.ts,4154
src/composables/graph/useSubgraphOperations.test.ts,test-only,COMFY-GRAPH-010,COMFY-GRAPH-010,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2965
src/composables/graph/useSubgraphOperations.ts,production,COMFY-GRAPH-010 | COMFY-FRONTMOD-AA56EC0F86EF,COMFY-GRAPH-010,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-AA56EC0F86EF.",.ts,2877
src/composables/graph/useVueNodeLifecycle.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-FEC2C2E08F67,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-FEC2C2E08F67.",.ts,5217
src/composables/maskeditor/ShiftClick.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2912
src/composables/maskeditor/StrokeProcessor.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4082
src/composables/maskeditor/StrokeProcessor.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-F1EBA7662D99,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-F1EBA7662D99.",.ts,3352
src/composables/maskeditor/brushDrawingUtils.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6835
src/composables/maskeditor/brushDrawingUtils.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-545D1C831877,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-545D1C831877.",.ts,6376
src/composables/maskeditor/brushUtils.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1548
src/composables/maskeditor/brushUtils.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-769BFEEE4ACF,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-769BFEEE4ACF.",.ts,1323
src/composables/maskeditor/gpu/GPUBrushRenderer.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,15304
src/composables/maskeditor/gpu/GPUBrushRenderer.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-0CFCE987EA7B,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-0CFCE987EA7B.",.ts,24206
src/composables/maskeditor/gpu/brushShaders.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-C17DAC2511B5,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-C17DAC2511B5.",.ts,4614
src/composables/maskeditor/gpu/gpuSchema.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-A764256C5C36,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-A764256C5C36.",.ts,463
src/composables/maskeditor/gpuUtils.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3585
src/composables/maskeditor/gpuUtils.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-90A12C575CD6,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-90A12C575CD6.",.ts,1930
src/composables/maskeditor/panZoomUtils.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,11176
src/composables/maskeditor/panZoomUtils.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-2FCE71D930FD,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-2FCE71D930FD.",.ts,4269
src/composables/maskeditor/splineUtils.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-F81608F06BAC,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-F81608F06BAC.",.ts,3335
src/composables/maskeditor/useBrushAdjustment.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5651
src/composables/maskeditor/useBrushAdjustment.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-B001FEB9E491,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B001FEB9E491.",.ts,2531
src/composables/maskeditor/useBrushDrawing.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,11066
src/composables/maskeditor/useBrushDrawing.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-FB4F284723D8,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-FB4F284723D8.",.ts,11013
src/composables/maskeditor/useBrushPersistence.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3179
src/composables/maskeditor/useBrushPersistence.ts,production,COMFY-ASSET-002,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,1320
src/composables/maskeditor/useCanvasHistory.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,17194
src/composables/maskeditor/useCanvasHistory.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-B31DC50A6E7C,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B31DC50A6E7C.",.ts,5236
src/composables/maskeditor/useCanvasManager.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,10132
src/composables/maskeditor/useCanvasManager.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-800E5FBCEF33,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-800E5FBCEF33.",.ts,3381
src/composables/maskeditor/useCanvasTools.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,14181
src/composables/maskeditor/useCanvasTools.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-DF8A071E7182,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-DF8A071E7182.",.ts,12056
src/composables/maskeditor/useCanvasTransform.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,21009
src/composables/maskeditor/useCanvasTransform.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-5B649E279F39,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-5B649E279F39.",.ts,10327
src/composables/maskeditor/useCoordinateTransform.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,10150
src/composables/maskeditor/useCoordinateTransform.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-3654EC087107,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-3654EC087107.",.ts,2450
src/composables/maskeditor/useGPUResources.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5517
src/composables/maskeditor/useGPUResources.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-0458146A6044,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-0458146A6044.",.ts,18936
src/composables/maskeditor/useImageLoader.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5500
src/composables/maskeditor/useImageLoader.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-B6C4CACFDB51,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B6C4CACFDB51.",.ts,1594
src/composables/maskeditor/useKeyboard.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5983
src/composables/maskeditor/useKeyboard.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-805EB6202C2C,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-805EB6202C2C.",.ts,2049
src/composables/maskeditor/useMaskEditor.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3451
src/composables/maskeditor/useMaskEditor.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-7428DCCDB9CE,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-7428DCCDB9CE.",.ts,1256
src/composables/maskeditor/useMaskEditorLoader.ts,production,COMFY-ASSET-002,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,9518
src/composables/maskeditor/useMaskEditorSaver.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6317
src/composables/maskeditor/useMaskEditorSaver.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-D14BF588E7C6,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-D14BF588E7C6.",.ts,10363
src/composables/maskeditor/usePanAndZoom.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,13014
src/composables/maskeditor/usePanAndZoom.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-48B3612BEBD5,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-48B3612BEBD5.",.ts,11115
src/composables/maskeditor/useToolManager.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,16340
src/composables/maskeditor/useToolManager.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-B58DA636FF90,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B58DA636FF90.",.ts,6684
src/composables/node/canvasImagePreviewTypes.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-AED828BC21CC,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-AED828BC21CC.",.ts,409
src/composables/node/startModelNodeDragFromAsset.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2776
src/composables/node/startModelNodeDragFromAsset.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-FF639B03D73B,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-FF639B03D73B.",.ts,1561
src/composables/node/useNodeAnimatedImage.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3330
src/composables/node/useNodeAnimatedImage.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-1DAED9AEEF29,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-1DAED9AEEF29.",.ts,2777
src/composables/node/useNodeBadge.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-BA5667C9979F,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-BA5667C9979F.",.ts,7844
src/composables/node/useNodeCanvasImagePreview.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,2092
src/composables/node/useNodeCanvasImagePreview.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-16406AE0F0A9,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-16406AE0F0A9.",.ts,1380
src/composables/node/useNodeDragAndDrop.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,7405
src/composables/node/useNodeDragAndDrop.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-7C4FE77A7A57,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-7C4FE77A7A57.",.ts,2967
src/composables/node/useNodeDragToCanvas.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,17216
src/composables/node/useNodeDragToCanvas.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-A519DE0102BA,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-A519DE0102BA.",.ts,5571
src/composables/node/useNodeFileInput.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5275
src/composables/node/useNodeFileInput.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-C2ED636BE4E2,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-C2ED636BE4E2.",.ts,1194
src/composables/node/useNodeImage.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3326
src/composables/node/useNodeImage.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-0758CF9D18A9,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-0758CF9D18A9.",.ts,5679
src/composables/node/useNodeImageUpload.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5142
src/composables/node/useNodeImageUpload.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-74E807EC8CF1,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-74E807EC8CF1.",.ts,4103
src/composables/node/useNodePaste.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3116
src/composables/node/useNodePaste.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-AB31B429933B,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-AB31B429933B.",.ts,999
src/composables/node/useNodePreviewAndDrag.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5606
src/composables/node/useNodePreviewAndDrag.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-D95650C65E2E,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-D95650C65E2E.",.ts,4392
src/composables/node/useNodePricing.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,43726
src/composables/node/useNodePricing.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-E4A335E9E5C4,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-E4A335E9E5C4.",.ts,24144
src/composables/node/useNodeProgressText.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-A5FB24DEAA7D,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-A5FB24DEAA7D.",.ts,1430
src/composables/node/usePriceBadge.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3593
src/composables/node/usePriceBadge.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-82A392E5B055,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-82A392E5B055.",.ts,5528
src/composables/node/usePromotedPreviews.test.ts,test-only,COMFY-GRAPH-007,COMFY-GRAPH-007,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,13492
src/composables/node/usePromotedPreviews.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-E855DB8A951B,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-E855DB8A951B.",.ts,5066
src/composables/node/useWatchWidget.test.ts,test-only,COMFY-GRAPH-011,COMFY-GRAPH-011,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5600
src/composables/node/useWatchWidget.ts,production,COMFY-GRAPH-011 | COMFY-FRONTMOD-4EF5F390E3AA,COMFY-GRAPH-011,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-4EF5F390E3AA.",.ts,3537
src/composables/painter/usePainter.test.ts,test-only,COMFY-ASSET-002,COMFY-ASSET-002,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,17312
src/composables/painter/usePainter.ts,production,COMFY-ASSET-002 | COMFY-FRONTMOD-B56264875A7C,COMFY-ASSET-002,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-B56264875A7C.",.ts,20985
src/composables/palette/usePaletteSwatchRow.test.ts,test-only,COMFY-UI-005,COMFY-UI-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,3449
src/composables/palette/usePaletteSwatchRow.ts,production,COMFY-UI-005 | COMFY-FRONTMOD-4B560B76E175,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-4B560B76E175.",.ts,2467
src/composables/queue/useJobActions.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-5017D12E70B0,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-5017D12E70B0.",.ts,2064
src/composables/queue/useJobList.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,16991
src/composables/queue/useJobList.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-66BE03BD2E14,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-66BE03BD2E14.",.ts,12268
src/composables/queue/useJobMenu.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,26233
src/composables/queue/useJobMenu.ts,production,COMFY-QUEUE-003,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,12240
src/composables/queue/useQueueClearHistoryDialog.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-9B3CAE448DCF,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-9B3CAE448DCF.",.ts,775
src/composables/queue/useQueueFeatureFlags.ts,production,COMFY-CLOUD-003 | COMFY-FRONTMOD-515DC75DC087,COMFY-CLOUD-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-515DC75DC087.",.ts,468
src/composables/queue/useQueueNotificationBanners.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,8267
src/composables/queue/useQueueNotificationBanners.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-411B9A551907,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-411B9A551907.",.ts,8240
src/composables/queue/useQueueProgress.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,4347
src/composables/queue/useQueueProgress.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-879A5634136C,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-879A5634136C.",.ts,1396
src/composables/queue/useResultGallery.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,5249
src/composables/queue/useResultGallery.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-AA2876CB2B40,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-AA2876CB2B40.",.ts,1337
src/composables/sidebarTabs/useAssetsSidebarTab.test.ts,test-only,COMFY-UI-005,COMFY-UI-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1628
src/composables/sidebarTabs/useAssetsSidebarTab.ts,production,COMFY-UI-005 | COMFY-FRONTMOD-511C50B10F7F,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-511C50B10F7F.",.ts,977
src/composables/sidebarTabs/useJobHistorySidebarTab.test.ts,test-only,COMFY-QUEUE-003,COMFY-QUEUE-003,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,1705
src/composables/sidebarTabs/useJobHistorySidebarTab.ts,production,COMFY-QUEUE-003 | COMFY-FRONTMOD-8FAD16566002,COMFY-QUEUE-003,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-8FAD16566002.",.ts,922
src/composables/sidebarTabs/useModelLibrarySidebarTab.ts,production,COMFY-ASSET-001 | COMFY-FRONTMOD-C624D824F18D,COMFY-ASSET-001,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-C624D824F18D.",.ts,952
src/composables/sidebarTabs/useNodeLibrarySidebarTab.ts,production,COMFY-GRAPH-007 | COMFY-FRONTMOD-F011CEE0941B,COMFY-GRAPH-007,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-F011CEE0941B.",.ts,884
src/composables/templateSearchConfig.test.ts,test-only,COMFY-WORKFLOW-008,COMFY-WORKFLOW-008,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,10405
src/composables/templateSearchConfig.ts,production,COMFY-WORKFLOW-008 | COMFY-FRONTMOD-5A432A029E0E,COMFY-WORKFLOW-008,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-5A432A029E0E.",.ts,6478
src/composables/tree/useTreeFolderOperations.ts,production,COMFY-UI-005,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.",.ts,2301
src/composables/useAppMode.ts,production,COMFY-WORKFLOW-001 | COMFY-FRONTMOD-927196A3A7C5,COMFY-WORKFLOW-001,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-927196A3A7C5.",.ts,1341
src/composables/useBrowserTabTitle.test.ts,test-only,COMFY-UI-005,COMFY-UI-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,6077
src/composables/useBrowserTabTitle.ts,production,COMFY-UI-005 | COMFY-FRONTMOD-5F43DCCC484F,COMFY-UI-005,"Executable, schema, style, localization, or configuration source mapped to its primary behavior domain.; Source-specific functional-module disposition is COMFY-FRONTMOD-5F43DCCC484F.",.ts,2942
src/composables/useCachedRequest.test.ts,test-only,COMFY-UI-005,COMFY-UI-005,Relevant automated test; maps to the behavior domain and individual Playwright cases where available.,.ts,8111
