source_file,classification,mapped_feature_ids,reason,sha256,size_bytes
comfy_api/input_impl/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",6cfebda2a205d94112f9a1105b07bafaf2038d83ffd630ab7875f6bfa5896209,192
comfy_api/input_impl/video_types.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",27c2f86c4c5407f93d7dfe3b38c78eab968c0c38fb6617c21c7e531912c9ee6d,122
comfy_api/internal/__init__.py,production source,COMFY-EXEC-024,Mapped to feature IDs through direct source evidence.,50786f7e2ebc910ed9becddf066e92d7924b7f6080189651067bbcd839e8a410,4913
comfy_api/internal/api_registry.py,production source,COMFY-EXT-015 | COMFY-FORMAT-SCHEMA-0205,Mapped to feature IDs through direct source evidence.,af85d1a93c400e21a43aa7b9ce71968e373e36f5e1560c07d1b7493b8b96e898,1061
comfy_api/internal/async_to_sync.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",3507b0fbe2b9dea365d4f8b4a891e791714f7b27b17c6d055a3116f2d965aa4c,40498
comfy_api/internal/singleton.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",b3cac979c6c4c8f58a49658b25ebb91b347e0c5ecb74b3f4f4f2ab606da227b5,1116
comfy_api/latest/__init__.py,production source,COMFY-EXEC-033 | COMFY-EXT-007 | COMFY-EXT-022 | COMFY-EXT-023 | COMFY-EXT-024,Mapped to feature IDs through direct source evidence.,5d2c1f3e37ecac36d9a4075a644d43ab211d0bbeab4c86698b6c987523ca072d,6307
comfy_api/latest/_caching.py,production source,COMFY-FORMAT-SCHEMA-0206 | COMFY-FORMAT-SCHEMA-0207,Mapped to feature IDs through direct source evidence.,c08f3ae0bf382f58fb40818d9f3992ccdc693dd60ebcddbf3c60bce0a806ff81,1186
comfy_api/latest/_input/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",0fdc5ca2370a4357a640215eb35a6a865579e3b00efd9b798fa4a28a44fc0523,429
comfy_api/latest/_input/basic_types.py,production source,COMFY-FORMAT-008 | COMFY-FORMAT-009 | COMFY-FORMAT-010 | COMFY-FORMAT-011 | COMFY-FORMAT-SCHEMA-0208 | COMFY-FORMAT-SCHEMA-0209,Mapped to feature IDs through direct source evidence.,99251ecb404c881f28a413d4c0829fdf5345a1897dfac76ed6199863601098b1,924
comfy_api/latest/_input/curve_types.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",0d7476b1c461ce1481075ae952e7acf53b7362c9142b668b07fe88a62f0acedf,7472
comfy_api/latest/_input/range_types.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",ffd99fa9c40736026a934724f3c930cffc9771ebb6ab80f67417051c803417b0,2488
comfy_api/latest/_input/video_types.py,production source,COMFY-FORMAT-012,Mapped to feature IDs through direct source evidence.,6cba96f1f254094436de6c3e64c0a7b469e7cbaf3578c234c18eea88cf93926d,4634
comfy_api/latest/_input_impl/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",9aa2f9fef661ae1016edf8fb650c805c3e40c01d82597717f125b253507ec72c,145
comfy_api/latest/_input_impl/video_types.py,production source,COMFY-FORMAT-012 | COMFY-FORMAT-022 | COMFY-FORMAT-023,Mapped to feature IDs through direct source evidence.,b74216bc76178e9a21769e60cf4fd910183a19236cfa7fb352e74f2b13e482e2,27005
comfy_api/latest/_io.py,production source,COMFY-EXEC-017 | COMFY-EXEC-024 | COMFY-EXT-016 | COMFY-EXT-017 | COMFY-EXT-018 | COMFY-EXT-019 | COMFY-EXT-020 | COMFY-FORMAT-003 | COMFY-FORMAT-008 | COMFY-FORMAT-009 | COMFY-FORMAT-010 | COMFY-FORMAT-011 | COMFY-FORMAT-014 | COMFY-FORMAT-SCHEMA-0210 | COMFY-FORMAT-SCHEMA-0211 | COMFY-FORMAT-SCHEMA-0212 | COMFY-FORMAT-SCHEMA-0213 | COMFY-FORMAT-SCHEMA-0214 | COMFY-FORMAT-SCHEMA-0215 | COMFY-FORMAT-SCHEMA-0216 | COMFY-FORMAT-SCHEMA-0217,Mapped to feature IDs through direct source evidence.,ac986092cace7600461b8547e21f770126958d8c15eef59d79d6709cca4b7717,93196
comfy_api/latest/_io_public.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",c805d754d61aba1ea72ed2d9d5c371de35be9affa5305d35426fb298fcb7c046,33
comfy_api/latest/_ui.py,production source,COMFY-FORMAT-007 | COMFY-FORMAT-011 | COMFY-FORMAT-015 | COMFY-FORMAT-016 | COMFY-FORMAT-017 | COMFY-FORMAT-019 | COMFY-FORMAT-020 | COMFY-FORMAT-021,Mapped to feature IDs through direct source evidence.,842ac7eeb8484fbd1746436daf4368b002e2268ff4aafd4d4682a5b24c6ba794,18205
comfy_api/latest/_ui_public.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",7104ffcac91481c1d05e9417904c93afe6a126590e06e587c140e2f3d4039431,33
comfy_api/latest/_util/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",d119ea71c1bb687ea1a198344d164fa8b6b10f98fb2925bc040132a32672062a,314
comfy_api/latest/_util/geometry_types.py,production source,COMFY-FORMAT-014,Mapped to feature IDs through direct source evidence.,e40ac0a0e0918867e4462b5b500c59fb41ed31609420233f26f7d704c3e3b118,4897
comfy_api/latest/_util/image_types.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",1704789d3bbb5570eb7dae16537a20aa88b63cd551dd54b5ee91781732efc606,487
comfy_api/latest/_util/video_types.py,production source,COMFY-FORMAT-SCHEMA-0218,Mapped to feature IDs through direct source evidence.,5d2f7dd2b82aecec3c05f8f5bd9519530736825d33590207ea0aa32b8cc8627f,1286
comfy_api/latest/generated/ComfyAPISyncStub.pyi,generated,,Generated Python API stub; authoritative behavior comes from the versioned API implementation.,21a0bafd7c61b07213124a98fcc5b03af306a0324a7f9e0d14076791a4b12462,867
comfy_api/torch_helpers/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",41f6e44e920c989823e5b073bc283267ed12ca8eebad2bd1f18e4c9deb551d95,101
comfy_api/torch_helpers/torch_compile.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",e370434c6eeae612e50fec47207faad6c2a181d5a1b836fe7e41bfb10eb11452,2800
comfy_api/util.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",453521345c5667dcec73af1428a7ea6bfde2da465037c5c196447cada20a6df7,210
comfy_api/util/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",9bc0e255f67dd12b90505435f13ea20d75b8f6a632a0acd7a378524e17dccc28,210
comfy_api/util/video_types.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",24257c6644e1a1ff2b0607c9bfb2d9d6def185ebd4052f24058f872fa5c01cd5,239
comfy_api/v0_0_1/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",453b9e1201848282aed093055234670b5a873f282389affc4ca5aceeff3b5e97,977
comfy_api/v0_0_1/generated/ComfyAPISyncStub.pyi,generated,,Generated Python API stub; authoritative behavior comes from the versioned API implementation.,5765847bca0ba3fec9a1f494b9555c217924c1641a2aa26416633ebe9fdfc213,874
comfy_api/v0_0_2/__init__.py,infrastructure-only,,"Implementation support module under comfy_api; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",2f2037752244ce0ae0629b2380da528bfe9b7896c785be2c37bc586cebab4e4b,975
comfy_api/v0_0_2/generated/ComfyAPISyncStub.pyi,generated,,Generated Python API stub; authoritative behavior comes from the versioned API implementation.,fd429134e4a524fcc30213cb90167eaf2f32efde04bdde3a4ec9c69ae9360e8b,874
comfy_api/version_list.py,production source,COMFY-EXT-015,Mapped to feature IDs through direct source evidence.,e2f89c64de13af56fb33a7aa20710174e84236fe017cdc8da7f40fa76093e73e,323
comfy_api_nodes/__init__.py,infrastructure-only,,"Implementation support module under comfy_api_nodes; no independently exposed capability row directly names this file, but higher-level mapped callers consume it.",e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
comfy_api_nodes/apis/__init__.py,production source,COMFY-FORMAT-SCHEMA-0219 | COMFY-FORMAT-SCHEMA-0220 | COMFY-FORMAT-SCHEMA-0221 | COMFY-FORMAT-SCHEMA-0222 | COMFY-FORMAT-SCHEMA-0223 | COMFY-FORMAT-SCHEMA-0224 | COMFY-FORMAT-SCHEMA-0225 | COMFY-FORMAT-SCHEMA-0226 | COMFY-FORMAT-SCHEMA-0227 | COMFY-FORMAT-SCHEMA-0228 | COMFY-FORMAT-SCHEMA-0229 | COMFY-FORMAT-SCHEMA-0230 | COMFY-FORMAT-SCHEMA-0231 | COMFY-FORMAT-SCHEMA-0232 | COMFY-FORMAT-SCHEMA-0233 | COMFY-FORMAT-SCHEMA-0234 | COMFY-FORMAT-SCHEMA-0235 | COMFY-FORMAT-SCHEMA-0236 | COMFY-FORMAT-SCHEMA-0237 | COMFY-FORMAT-SCHEMA-0238 | COMFY-FORMAT-SCHEMA-0239 | COMFY-FORMAT-SCHEMA-0240 | COMFY-FORMAT-SCHEMA-0241 | COMFY-FORMAT-SCHEMA-0242 | COMFY-FORMAT-SCHEMA-0243 | COMFY-FORMAT-SCHEMA-0244 | COMFY-FORMAT-SCHEMA-0245 | COMFY-FORMAT-SCHEMA-0246 | COMFY-FORMAT-SCHEMA-0247 | COMFY-FORMAT-SCHEMA-0248 | COMFY-FORMAT-SCHEMA-0249 | COMFY-FORMAT-SCHEMA-0250 | COMFY-FORMAT-SCHEMA-0251 | COMFY-FORMAT-SCHEMA-0252 | COMFY-FORMAT-SCHEMA-0253 | COMFY-FORMAT-SCHEMA-0254 | COMFY-FORMAT-SCHEMA-0255 | COMFY-FORMAT-SCHEMA-0256 | COMFY-FORMAT-SCHEMA-0257 | COMFY-FORMAT-SCHEMA-0258 | COMFY-FORMAT-SCHEMA-0259 | COMFY-FORMAT-SCHEMA-0260 | COMFY-FORMAT-SCHEMA-0261 | COMFY-FORMAT-SCHEMA-0262 | COMFY-FORMAT-SCHEMA-0263 | COMFY-FORMAT-SCHEMA-0264 | COMFY-FORMAT-SCHEMA-0265 | COMFY-FORMAT-SCHEMA-0266 | COMFY-FORMAT-SCHEMA-0267 | COMFY-FORMAT-SCHEMA-0268 | COMFY-FORMAT-SCHEMA-0269 | COMFY-FORMAT-SCHEMA-0270 | COMFY-FORMAT-SCHEMA-0271 | COMFY-FORMAT-SCHEMA-0272 | COMFY-FORMAT-SCHEMA-0273 | COMFY-FORMAT-SCHEMA-0274 | COMFY-FORMAT-SCHEMA-0275 | COMFY-FORMAT-SCHEMA-0276 | COMFY-FORMAT-SCHEMA-0277 | COMFY-FORMAT-SCHEMA-0278 | COMFY-FORMAT-SCHEMA-0279 | COMFY-FORMAT-SCHEMA-0280 | COMFY-FORMAT-SCHEMA-0281 | COMFY-FORMAT-SCHEMA-0282 | COMFY-FORMAT-SCHEMA-0283 | COMFY-FORMAT-SCHEMA-0284 | COMFY-FORMAT-SCHEMA-0285 | COMFY-FORMAT-SCHEMA-0286 | COMFY-FORMAT-SCHEMA-0287 | COMFY-FORMAT-SCHEMA-0288 | COMFY-FORMAT-SCHEMA-0289 | COMFY-FORMAT-SCHEMA-0290 | COMFY-FORMAT-SCHEMA-0291 | COMFY-FORMAT-SCHEMA-0292 | COMFY-FORMAT-SCHEMA-0293 | COMFY-FORMAT-SCHEMA-0294 | COMFY-FORMAT-SCHEMA-0295 | COMFY-FORMAT-SCHEMA-0296 | COMFY-FORMAT-SCHEMA-0297 | COMFY-FORMAT-SCHEMA-0298 | COMFY-FORMAT-SCHEMA-0299 | COMFY-FORMAT-SCHEMA-0300 | COMFY-FORMAT-SCHEMA-0301 | COMFY-FORMAT-SCHEMA-0302 | COMFY-FORMAT-SCHEMA-0303 | COMFY-FORMAT-SCHEMA-0304 | COMFY-FORMAT-SCHEMA-0305 | COMFY-FORMAT-SCHEMA-0306 | COMFY-FORMAT-SCHEMA-0307 | COMFY-FORMAT-SCHEMA-0308 | COMFY-FORMAT-SCHEMA-0309 | COMFY-FORMAT-SCHEMA-0310 | COMFY-FORMAT-SCHEMA-0311 | COMFY-FORMAT-SCHEMA-0312 | COMFY-FORMAT-SCHEMA-0313 | COMFY-FORMAT-SCHEMA-0314 | COMFY-FORMAT-SCHEMA-0315 | COMFY-FORMAT-SCHEMA-0316 | COMFY-FORMAT-SCHEMA-0317 | COMFY-FORMAT-SCHEMA-0318 | COMFY-FORMAT-SCHEMA-0319 | COMFY-FORMAT-SCHEMA-0320 | COMFY-FORMAT-SCHEMA-0321 | COMFY-FORMAT-SCHEMA-0322 | COMFY-FORMAT-SCHEMA-0323 | COMFY-FORMAT-SCHEMA-0324 | COMFY-FORMAT-SCHEMA-0325 | COMFY-FORMAT-SCHEMA-0326 | COMFY-FORMAT-SCHEMA-0327 | COMFY-FORMAT-SCHEMA-0328 | COMFY-FORMAT-SCHEMA-0329 | COMFY-FORMAT-SCHEMA-0330 | COMFY-FORMAT-SCHEMA-0331 | COMFY-FORMAT-SCHEMA-0332 | COMFY-FORMAT-SCHEMA-0333 | COMFY-FORMAT-SCHEMA-0334 | COMFY-FORMAT-SCHEMA-0335 | COMFY-FORMAT-SCHEMA-0336 | COMFY-FORMAT-SCHEMA-0337 | COMFY-FORMAT-SCHEMA-0338 | COMFY-FORMAT-SCHEMA-0339 | COMFY-FORMAT-SCHEMA-0340 | COMFY-FORMAT-SCHEMA-0341 | COMFY-FORMAT-SCHEMA-0342 | COMFY-FORMAT-SCHEMA-0343 | COMFY-FORMAT-SCHEMA-0344 | COMFY-FORMAT-SCHEMA-0345 | COMFY-FORMAT-SCHEMA-0346 | COMFY-FORMAT-SCHEMA-0347 | COMFY-FORMAT-SCHEMA-0348 | COMFY-FORMAT-SCHEMA-0349 | COMFY-FORMAT-SCHEMA-0350 | COMFY-FORMAT-SCHEMA-0351 | COMFY-FORMAT-SCHEMA-0352 | COMFY-FORMAT-SCHEMA-0353 | COMFY-FORMAT-SCHEMA-0354 | COMFY-FORMAT-SCHEMA-0355 | COMFY-FORMAT-SCHEMA-0356 | COMFY-FORMAT-SCHEMA-0357 | COMFY-FORMAT-SCHEMA-0358 | COMFY-FORMAT-SCHEMA-0359 | COMFY-FORMAT-SCHEMA-0360 | COMFY-FORMAT-SCHEMA-0361 | COMFY-FORMAT-SCHEMA-0362 | COMFY-FORMAT-SCHEMA-0363 | COMFY-FORMAT-SCHEMA-0364 | COMFY-FORMAT-SCHEMA-0365 | COMFY-FORMAT-SCHEMA-0366 | COMFY-FORMAT-SCHEMA-0367 | COMFY-FORMAT-SCHEMA-0368 | COMFY-FORMAT-SCHEMA-0369 | COMFY-FORMAT-SCHEMA-0370 | COMFY-FORMAT-SCHEMA-0371 | COMFY-FORMAT-SCHEMA-0372 | COMFY-FORMAT-SCHEMA-0373 | COMFY-FORMAT-SCHEMA-0374 | COMFY-FORMAT-SCHEMA-0375 | COMFY-FORMAT-SCHEMA-0376 | COMFY-FORMAT-SCHEMA-0377 | COMFY-FORMAT-SCHEMA-0378 | COMFY-FORMAT-SCHEMA-0379 | COMFY-FORMAT-SCHEMA-0380 | COMFY-FORMAT-SCHEMA-0381 | COMFY-FORMAT-SCHEMA-0382 | COMFY-FORMAT-SCHEMA-0383 | COMFY-FORMAT-SCHEMA-0384 | COMFY-FORMAT-SCHEMA-0385 | COMFY-FORMAT-SCHEMA-0386 | COMFY-FORMAT-SCHEMA-0387 | COMFY-FORMAT-SCHEMA-0388 | COMFY-FORMAT-SCHEMA-0389 | COMFY-FORMAT-SCHEMA-0390 | COMFY-FORMAT-SCHEMA-0391 | COMFY-FORMAT-SCHEMA-0392 | COMFY-FORMAT-SCHEMA-0393 | COMFY-FORMAT-SCHEMA-0394 | COMFY-FORMAT-SCHEMA-0395 | COMFY-FORMAT-SCHEMA-0396 | COMFY-FORMAT-SCHEMA-0397 | COMFY-FORMAT-SCHEMA-0398 | COMFY-FORMAT-SCHEMA-0399 | COMFY-FORMAT-SCHEMA-0400 | COMFY-FORMAT-SCHEMA-0401 | COMFY-FORMAT-SCHEMA-0402 | COMFY-FORMAT-SCHEMA-0403 | COMFY-FORMAT-SCHEMA-0404 | COMFY-FORMAT-SCHEMA-0405 | COMFY-FORMAT-SCHEMA-0406 | COMFY-FORMAT-SCHEMA-0407 | COMFY-FORMAT-SCHEMA-0408 | COMFY-FORMAT-SCHEMA-0409 | COMFY-FORMAT-SCHEMA-0410 | COMFY-FORMAT-SCHEMA-0411 | COMFY-FORMAT-SCHEMA-0412 | COMFY-FORMAT-SCHEMA-0413 | COMFY-FORMAT-SCHEMA-0414 | COMFY-FORMAT-SCHEMA-0415 | COMFY-FORMAT-SCHEMA-0416 | COMFY-FORMAT-SCHEMA-0417 | COMFY-FORMAT-SCHEMA-0418 | COMFY-FORMAT-SCHEMA-0419 | COMFY-FORMAT-SCHEMA-0420 | COMFY-FORMAT-SCHEMA-0421 | COMFY-FORMAT-SCHEMA-0422 | COMFY-FORMAT-SCHEMA-0423 | COMFY-FORMAT-SCHEMA-0424 | COMFY-FORMAT-SCHEMA-0425 | COMFY-FORMAT-SCHEMA-0426 | COMFY-FORMAT-SCHEMA-0427 | COMFY-FORMAT-SCHEMA-0428 | COMFY-FORMAT-SCHEMA-0429 | COMFY-FORMAT-SCHEMA-0430 | COMFY-FORMAT-SCHEMA-0431 | COMFY-FORMAT-SCHEMA-0432 | COMFY-FORMAT-SCHEMA-0433 | COMFY-FORMAT-SCHEMA-0434 | COMFY-FORMAT-SCHEMA-0435 | COMFY-FORMAT-SCHEMA-0436 | COMFY-FORMAT-SCHEMA-0437 | COMFY-FORMAT-SCHEMA-0438 | COMFY-FORMAT-SCHEMA-0439 | COMFY-FORMAT-SCHEMA-0440 | COMFY-FORMAT-SCHEMA-0441 | COMFY-FORMAT-SCHEMA-0442 | COMFY-FORMAT-SCHEMA-0443 | COMFY-FORMAT-SCHEMA-0444 | COMFY-FORMAT-SCHEMA-0445 | COMFY-FORMAT-SCHEMA-0446 | COMFY-FORMAT-SCHEMA-0447 | COMFY-FORMAT-SCHEMA-0448 | COMFY-FORMAT-SCHEMA-0449 | COMFY-FORMAT-SCHEMA-0450 | COMFY-FORMAT-SCHEMA-0451 | COMFY-FORMAT-SCHEMA-0452 | COMFY-FORMAT-SCHEMA-0453 | COMFY-FORMAT-SCHEMA-0454 | COMFY-FORMAT-SCHEMA-0455 | COMFY-FORMAT-SCHEMA-0456 | COMFY-FORMAT-SCHEMA-0457 | COMFY-FORMAT-SCHEMA-0458 | COMFY-FORMAT-SCHEMA-0459 | COMFY-FORMAT-SCHEMA-0460 | COMFY-FORMAT-SCHEMA-0461 | COMFY-FORMAT-SCHEMA-0462 | COMFY-FORMAT-SCHEMA-0463 | COMFY-FORMAT-SCHEMA-0464 | COMFY-FORMAT-SCHEMA-0465 | COMFY-FORMAT-SCHEMA-0466 | COMFY-FORMAT-SCHEMA-0467 | COMFY-FORMAT-SCHEMA-0468 | COMFY-FORMAT-SCHEMA-0469 | COMFY-FORMAT-SCHEMA-0470 | COMFY-FORMAT-SCHEMA-0471 | COMFY-FORMAT-SCHEMA-0472 | COMFY-FORMAT-SCHEMA-0473 | COMFY-FORMAT-SCHEMA-0474 | COMFY-FORMAT-SCHEMA-0475 | COMFY-FORMAT-SCHEMA-0476 | COMFY-FORMAT-SCHEMA-0477 | COMFY-FORMAT-SCHEMA-0478 | COMFY-FORMAT-SCHEMA-0479 | COMFY-FORMAT-SCHEMA-0480 | COMFY-FORMAT-SCHEMA-0481 | COMFY-FORMAT-SCHEMA-0482 | COMFY-FORMAT-SCHEMA-0483 | COMFY-FORMAT-SCHEMA-0484 | COMFY-FORMAT-SCHEMA-0485 | COMFY-FORMAT-SCHEMA-0486 | COMFY-FORMAT-SCHEMA-0487 | COMFY-FORMAT-SCHEMA-0488 | COMFY-FORMAT-SCHEMA-0489 | COMFY-FORMAT-SCHEMA-0490 | COMFY-FORMAT-SCHEMA-0491 | COMFY-FORMAT-SCHEMA-0492 | COMFY-FORMAT-SCHEMA-0493 | COMFY-FORMAT-SCHEMA-0494 | COMFY-FORMAT-SCHEMA-0495 | COMFY-FORMAT-SCHEMA-0496 | COMFY-FORMAT-SCHEMA-0497 | COMFY-FORMAT-SCHEMA-0498 | COMFY-FORMAT-SCHEMA-0499 | COMFY-FORMAT-SCHEMA-0500 | COMFY-FORMAT-SCHEMA-0501 | COMFY-FORMAT-SCHEMA-0502 | COMFY-FORMAT-SCHEMA-0503 | COMFY-FORMAT-SCHEMA-0504 | COMFY-FORMAT-SCHEMA-0505 | COMFY-FORMAT-SCHEMA-0506 | COMFY-FORMAT-SCHEMA-0507 | COMFY-FORMAT-SCHEMA-0508 | COMFY-FORMAT-SCHEMA-0509 | COMFY-FORMAT-SCHEMA-0510 | COMFY-FORMAT-SCHEMA-0511 | COMFY-FORMAT-SCHEMA-0512 | COMFY-FORMAT-SCHEMA-0513 | COMFY-FORMAT-SCHEMA-0514 | COMFY-FORMAT-SCHEMA-0515 | COMFY-FORMAT-SCHEMA-0516 | COMFY-FORMAT-SCHEMA-0517 | COMFY-FORMAT-SCHEMA-0518 | COMFY-FORMAT-SCHEMA-0519 | COMFY-FORMAT-SCHEMA-0520 | COMFY-FORMAT-SCHEMA-0521 | COMFY-FORMAT-SCHEMA-0522 | COMFY-FORMAT-SCHEMA-0523 | COMFY-FORMAT-SCHEMA-0524 | COMFY-FORMAT-SCHEMA-0525 | COMFY-FORMAT-SCHEMA-0526 | COMFY-FORMAT-SCHEMA-0527 | COMFY-FORMAT-SCHEMA-0528 | COMFY-FORMAT-SCHEMA-0529 | COMFY-FORMAT-SCHEMA-0530 | COMFY-FORMAT-SCHEMA-0531 | COMFY-FORMAT-SCHEMA-0532 | COMFY-FORMAT-SCHEMA-0533 | COMFY-FORMAT-SCHEMA-0534 | COMFY-FORMAT-SCHEMA-0535 | COMFY-FORMAT-SCHEMA-0536 | COMFY-FORMAT-SCHEMA-0537 | COMFY-FORMAT-SCHEMA-0538 | COMFY-FORMAT-SCHEMA-0539 | COMFY-FORMAT-SCHEMA-0540 | COMFY-FORMAT-SCHEMA-0541 | COMFY-FORMAT-SCHEMA-0542 | COMFY-FORMAT-SCHEMA-0543 | COMFY-FORMAT-SCHEMA-0544 | COMFY-FORMAT-SCHEMA-0545 | COMFY-FORMAT-SCHEMA-0546 | COMFY-FORMAT-SCHEMA-0547 | COMFY-FORMAT-SCHEMA-0548 | COMFY-FORMAT-SCHEMA-0549 | COMFY-FORMAT-SCHEMA-0550 | COMFY-FORMAT-SCHEMA-0551 | COMFY-FORMAT-SCHEMA-0552 | COMFY-FORMAT-SCHEMA-0553 | COMFY-FORMAT-SCHEMA-0554 | COMFY-FORMAT-SCHEMA-0555 | COMFY-FORMAT-SCHEMA-0556 | COMFY-FORMAT-SCHEMA-0557 | COMFY-FORMAT-SCHEMA-0558 | COMFY-FORMAT-SCHEMA-0559,Mapped to feature IDs through direct source evidence.,a285c125490761d44772d4dcfd55a35d001cbdea4b6ec13c4ef717ca6e91836e,213669
comfy_api_nodes/apis/anthropic.py,production source,COMFY-FORMAT-SCHEMA-0560 | COMFY-FORMAT-SCHEMA-0561 | COMFY-FORMAT-SCHEMA-0562 | COMFY-FORMAT-SCHEMA-0563 | COMFY-FORMAT-SCHEMA-0564 | COMFY-FORMAT-SCHEMA-0565 | COMFY-FORMAT-SCHEMA-0566 | COMFY-FORMAT-SCHEMA-0567 | COMFY-FORMAT-SCHEMA-0568 | COMFY-FORMAT-SCHEMA-0569 | COMFY-FORMAT-SCHEMA-0570 | COMFY-FORMAT-SCHEMA-0571 | COMFY-FORMAT-SCHEMA-0572,Mapped to feature IDs through direct source evidence.,38a6a43079449a710a44f2e4ab115cbb5528b51781e97e5c69f06f1e59482eff,3150
comfy_api_nodes/apis/beeble.py,production source,COMFY-FORMAT-SCHEMA-0573 | COMFY-FORMAT-SCHEMA-0574 | COMFY-FORMAT-SCHEMA-0575,Mapped to feature IDs through direct source evidence.,19a0a82f85ee6bc1f514a0af5174029ee868c4650d0e5f35343a8bca1188e356,1067
comfy_api_nodes/apis/bfl.py,production source,COMFY-FORMAT-SCHEMA-0576 | COMFY-FORMAT-SCHEMA-0577 | COMFY-FORMAT-SCHEMA-0578 | COMFY-FORMAT-SCHEMA-0579 | COMFY-FORMAT-SCHEMA-0580 | COMFY-FORMAT-SCHEMA-0581 | COMFY-FORMAT-SCHEMA-0582 | COMFY-FORMAT-SCHEMA-0583 | COMFY-FORMAT-SCHEMA-0584 | COMFY-FORMAT-SCHEMA-0585,Mapped to feature IDs through direct source evidence.,162de62b0dea954d1c4c3b405263b92bbeec2fc367f03f296d05083a5a6b89d5,5474
comfy_api_nodes/apis/bria.py,production source,COMFY-FORMAT-SCHEMA-0586 | COMFY-FORMAT-SCHEMA-0587 | COMFY-FORMAT-SCHEMA-0588 | COMFY-FORMAT-SCHEMA-0589 | COMFY-FORMAT-SCHEMA-0590 | COMFY-FORMAT-SCHEMA-0591 | COMFY-FORMAT-SCHEMA-0592 | COMFY-FORMAT-SCHEMA-0593 | COMFY-FORMAT-SCHEMA-0594 | COMFY-FORMAT-SCHEMA-0595 | COMFY-FORMAT-SCHEMA-0596 | COMFY-FORMAT-SCHEMA-0597 | COMFY-FORMAT-SCHEMA-0598,Mapped to feature IDs through direct source evidence.,040fa223a75afe10200b4cfb91aa755880053c36ebfc479c62d8625a07fe600a,4212
comfy_api_nodes/apis/bytedance.py,production source,COMFY-FORMAT-SCHEMA-0599 | COMFY-FORMAT-SCHEMA-0600 | COMFY-FORMAT-SCHEMA-0601 | COMFY-FORMAT-SCHEMA-0602 | COMFY-FORMAT-SCHEMA-0603 | COMFY-FORMAT-SCHEMA-0604 | COMFY-FORMAT-SCHEMA-0605 | COMFY-FORMAT-SCHEMA-0606 | COMFY-FORMAT-SCHEMA-0607 | COMFY-FORMAT-SCHEMA-0608 | COMFY-FORMAT-SCHEMA-0609 | COMFY-FORMAT-SCHEMA-0610 | COMFY-FORMAT-SCHEMA-0611 | COMFY-FORMAT-SCHEMA-0612 | COMFY-FORMAT-SCHEMA-0613 | COMFY-FORMAT-SCHEMA-0614 | COMFY-FORMAT-SCHEMA-0615 | COMFY-FORMAT-SCHEMA-0616 | COMFY-FORMAT-SCHEMA-0617 | COMFY-FORMAT-SCHEMA-0618 | COMFY-FORMAT-SCHEMA-0619 | COMFY-FORMAT-SCHEMA-0620 | COMFY-FORMAT-SCHEMA-0621 | COMFY-FORMAT-SCHEMA-0622 | COMFY-FORMAT-SCHEMA-0623 | COMFY-FORMAT-SCHEMA-0624 | COMFY-FORMAT-SCHEMA-0625 | COMFY-FORMAT-SCHEMA-0626 | COMFY-FORMAT-SCHEMA-0627,Mapped to feature IDs through direct source evidence.,54979b66e0947cd314e2db92b3a24014a4ed69fee72d3660e74c85dc8fe41775,12053
