source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-EMBEDSRC-307AC6529B04,comfyui_embedded_docs/docs/ModelMergeLTXV/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-05FAA66CE44A,comfyui_embedded_docs/docs/ModelMergeLTXV/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-3B29A84E45A3,comfyui_embedded_docs/docs/ModelMergeLTXV/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-5CA4714662DA,comfyui_embedded_docs/docs/ModelMergeLTXV/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-988E34E54B3E,comfyui_embedded_docs/docs/ModelMergeLTXV/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-1C575CBC836E,comfyui_embedded_docs/docs/ModelMergeLTXV/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-EAE976491E7D,comfyui_embedded_docs/docs/ModelMergeLTXV/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-2102AC084F5E,comfyui_embedded_docs/docs/ModelMergeLTXV/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-86FDD106A068,comfyui_embedded_docs/docs/ModelMergeLTXV/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-D5EA69DE2CC8,comfyui_embedded_docs/docs/ModelMergeLTXV/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-EA087425B9B1,COMFY-NODE-0428,documented-only
COMFY-EMBEDSRC-F85965C79ED0,comfyui_embedded_docs/docs/ModelMergeMochiPreview/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-0FD12E8180AD,comfyui_embedded_docs/docs/ModelMergeMochiPreview/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-D70F503D4EF9,comfyui_embedded_docs/docs/ModelMergeMochiPreview/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-BCA775A63C6B,comfyui_embedded_docs/docs/ModelMergeMochiPreview/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-E1207CE7A11F,comfyui_embedded_docs/docs/ModelMergeMochiPreview/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-0CA47277BE08,comfyui_embedded_docs/docs/ModelMergeMochiPreview/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-2282AEDCCD7E,comfyui_embedded_docs/docs/ModelMergeMochiPreview/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-742FCD208A5B,comfyui_embedded_docs/docs/ModelMergeMochiPreview/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-348C659FE3C9,comfyui_embedded_docs/docs/ModelMergeMochiPreview/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-BB95D21E804F,comfyui_embedded_docs/docs/ModelMergeMochiPreview/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-752BD5B0436B,comfyui_embedded_docs/docs/ModelMergeMochiPreview/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-C0D46139020E,comfyui_embedded_docs/docs/ModelMergeMochiPreview/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-0C375722E80B,COMFY-NODE-0429,documented-only
COMFY-EMBEDSRC-A6DB3D14291E,comfyui_embedded_docs/docs/ModelMergeQwenImage/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-4302FAA69CC2,comfyui_embedded_docs/docs/ModelMergeQwenImage/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-FF329CFEEB63,comfyui_embedded_docs/docs/ModelMergeQwenImage/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-D76550F67085,comfyui_embedded_docs/docs/ModelMergeQwenImage/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-DA33AB9B89EA,comfyui_embedded_docs/docs/ModelMergeQwenImage/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-0A435E7673C5,comfyui_embedded_docs/docs/ModelMergeQwenImage/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-8B29C7817D2A,comfyui_embedded_docs/docs/ModelMergeQwenImage/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-A7D53BC9CAEA,comfyui_embedded_docs/docs/ModelMergeQwenImage/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-E05CEF7769D5,comfyui_embedded_docs/docs/ModelMergeQwenImage/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-346E8E318126,comfyui_embedded_docs/docs/ModelMergeQwenImage/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-34EB9F26D72B,comfyui_embedded_docs/docs/ModelMergeQwenImage/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-9E03C483990D,comfyui_embedded_docs/docs/ModelMergeQwenImage/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-633175414FF2,COMFY-NODE-0430,documented-only
COMFY-EMBEDSRC-2BB5AA44F0BD,comfyui_embedded_docs/docs/ModelMergeSD1/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-8F50C67DC71E,comfyui_embedded_docs/docs/ModelMergeSD1/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-34D223CB81C7,comfyui_embedded_docs/docs/ModelMergeSD1/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-107E286025B2,comfyui_embedded_docs/docs/ModelMergeSD1/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-4359811B84CD,comfyui_embedded_docs/docs/ModelMergeSD1/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-45F55FECF623,comfyui_embedded_docs/docs/ModelMergeSD1/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-51789F05CF70,comfyui_embedded_docs/docs/ModelMergeSD1/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-BDC021B7A5F2,comfyui_embedded_docs/docs/ModelMergeSD1/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-2D343181B399,comfyui_embedded_docs/docs/ModelMergeSD1/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-0B0D9F3E9DED,comfyui_embedded_docs/docs/ModelMergeSD1/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-583F1393B702,comfyui_embedded_docs/docs/ModelMergeSD1/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-523237DC5BAD,comfyui_embedded_docs/docs/ModelMergeSD1/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-D5E594189FB8,COMFY-NODE-0431,documented-only
COMFY-EMBEDSRC-9E4EA21DAA6B,comfyui_embedded_docs/docs/ModelMergeSD35_Large/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-644C3023578A,comfyui_embedded_docs/docs/ModelMergeSD35_Large/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-A20962BFC874,comfyui_embedded_docs/docs/ModelMergeSD35_Large/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-D6D490D79F0C,comfyui_embedded_docs/docs/ModelMergeSD35_Large/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-44FD86D5E2E6,comfyui_embedded_docs/docs/ModelMergeSD35_Large/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-174BEC0917BA,comfyui_embedded_docs/docs/ModelMergeSD35_Large/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-4ACC0886E316,comfyui_embedded_docs/docs/ModelMergeSD35_Large/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-BB3E5709D650,comfyui_embedded_docs/docs/ModelMergeSD35_Large/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-453AE3ABA62E,comfyui_embedded_docs/docs/ModelMergeSD35_Large/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-9E1569959D67,comfyui_embedded_docs/docs/ModelMergeSD35_Large/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-132F52D251C8,comfyui_embedded_docs/docs/ModelMergeSD35_Large/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-D4DE5711F59F,comfyui_embedded_docs/docs/ModelMergeSD35_Large/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-53E8C27015E4,COMFY-NODE-0432,documented-only
COMFY-EMBEDSRC-D9CFC863EDC6,comfyui_embedded_docs/docs/ModelMergeSD3_2B/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-FE50C48542CC,comfyui_embedded_docs/docs/ModelMergeSD3_2B/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-984059DCA89E,comfyui_embedded_docs/docs/ModelMergeSD3_2B/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-8A62E10411D4,comfyui_embedded_docs/docs/ModelMergeSD3_2B/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-F01A13AAF6D9,comfyui_embedded_docs/docs/ModelMergeSD3_2B/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-E1976E59DBAF,comfyui_embedded_docs/docs/ModelMergeSD3_2B/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-6A0DCCE142C4,comfyui_embedded_docs/docs/ModelMergeSD3_2B/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-7D32CC2AE56E,comfyui_embedded_docs/docs/ModelMergeSD3_2B/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-7CFF0EB5D41C,comfyui_embedded_docs/docs/ModelMergeSD3_2B/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-7BB15EE53DAD,comfyui_embedded_docs/docs/ModelMergeSD3_2B/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-E26DC003AA38,comfyui_embedded_docs/docs/ModelMergeSD3_2B/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-BE08CC48B513,comfyui_embedded_docs/docs/ModelMergeSD3_2B/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-C2B46068F76A,COMFY-NODE-0433,documented-only
COMFY-EMBEDSRC-AFB4702001CE,comfyui_embedded_docs/docs/ModelMergeSDXL/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-EF747E57A71E,comfyui_embedded_docs/docs/ModelMergeSDXL/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-9278FCAF5D4F,comfyui_embedded_docs/docs/ModelMergeSDXL/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-84C302C4067B,comfyui_embedded_docs/docs/ModelMergeSDXL/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-E2C8C0DC77DE,comfyui_embedded_docs/docs/ModelMergeSDXL/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-EFDE1DCB9548,comfyui_embedded_docs/docs/ModelMergeSDXL/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-7FDC463A4427,comfyui_embedded_docs/docs/ModelMergeSDXL/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-8BEEC731DD19,comfyui_embedded_docs/docs/ModelMergeSDXL/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-DD7BB5341F01,comfyui_embedded_docs/docs/ModelMergeSDXL/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-88C5B5D67E3B,comfyui_embedded_docs/docs/ModelMergeSDXL/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-D49BC30447AD,comfyui_embedded_docs/docs/ModelMergeSDXL/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-DDCF67A23134,comfyui_embedded_docs/docs/ModelMergeSDXL/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-F6DBE36B07D2,COMFY-NODE-0434,documented-only
COMFY-EMBEDSRC-E0AC03054D04,comfyui_embedded_docs/docs/ModelMergeSimple/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-5C82E564FF0C,comfyui_embedded_docs/docs/ModelMergeSimple/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-F22234DF2864,comfyui_embedded_docs/docs/ModelMergeSimple/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-58ABADA4C224,comfyui_embedded_docs/docs/ModelMergeSimple/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-65AE75A77478,comfyui_embedded_docs/docs/ModelMergeSimple/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-A427B6AE38FC,comfyui_embedded_docs/docs/ModelMergeSimple/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-85531EA20124,comfyui_embedded_docs/docs/ModelMergeSimple/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-F8D67C88DE16,comfyui_embedded_docs/docs/ModelMergeSimple/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-6C632956F616,comfyui_embedded_docs/docs/ModelMergeSimple/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-FD50EF820F66,comfyui_embedded_docs/docs/ModelMergeSimple/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-25886D0982AD,comfyui_embedded_docs/docs/ModelMergeSimple/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-46562B139D1A,comfyui_embedded_docs/docs/ModelMergeSimple/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-50D8944163A8,COMFY-NODE-0435,documented-only
COMFY-EMBEDSRC-F34DDEBBB7D3,comfyui_embedded_docs/docs/ModelMergeSubtract/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-9B8BFE5975CC,comfyui_embedded_docs/docs/ModelMergeSubtract/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-7A1890C66E23,comfyui_embedded_docs/docs/ModelMergeSubtract/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-CA4F83BB4A0D,comfyui_embedded_docs/docs/ModelMergeSubtract/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-8DB2B59DA9C2,comfyui_embedded_docs/docs/ModelMergeSubtract/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-9761CEDF4B63,comfyui_embedded_docs/docs/ModelMergeSubtract/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-2007D84799D8,comfyui_embedded_docs/docs/ModelMergeSubtract/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-F9E6158D8B7A,comfyui_embedded_docs/docs/ModelMergeSubtract/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-80195C85F7A8,comfyui_embedded_docs/docs/ModelMergeSubtract/ru.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-D66395E0D831,comfyui_embedded_docs/docs/ModelMergeSubtract/tr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-9FCA629C5A20,comfyui_embedded_docs/docs/ModelMergeSubtract/zh-TW.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-AF9B875B5F41,comfyui_embedded_docs/docs/ModelMergeSubtract/zh.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-DE9B96A403A7,COMFY-NODE-0436,documented-only
COMFY-EMBEDSRC-842D64AA5A6B,comfyui_embedded_docs/docs/ModelMergeWAN2_1/ar.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-559364FF94C5,comfyui_embedded_docs/docs/ModelMergeWAN2_1/en.md,English node documentation,English AI-generated node claim source requiring executable corroboration.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-A9DD92D58763,comfyui_embedded_docs/docs/ModelMergeWAN2_1/es.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-F5BA374FA51B,comfyui_embedded_docs/docs/ModelMergeWAN2_1/fa.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-EF2A7D706D74,comfyui_embedded_docs/docs/ModelMergeWAN2_1/fr.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-F4DE2EE5D94A,comfyui_embedded_docs/docs/ModelMergeWAN2_1/ja.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-85D6B9C45A2B,comfyui_embedded_docs/docs/ModelMergeWAN2_1/ko.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
COMFY-EMBEDSRC-08F888E739C9,comfyui_embedded_docs/docs/ModelMergeWAN2_1/pt-BR.md,localized node documentation,Generated/localized node documentation; English is the claim source.,COMFY-EMBEDDOC-475DA6F824C3,COMFY-NODE-0437,documented-only
