feature_id,product,domain,name,classification,availability,evidence_level,confidence,source_evidence,test_evidence,actor_trigger,observable_behavior,failure_cancellation_recovery,persistence_side_effects,sim_status,sim_evidence,parity_gap,acceptance,validation,open_questions
COMFY-DESKTOP-147,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Atomic global settings persistence,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/settings.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",settings.json writes through temporary and backup files and recovers from a damaged primary.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: settings.json writes through temporary and backup files and recovers from a damaged primary.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-148,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Atomic installation persistence,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/installations.ts,projects/comfy/Comfy-Desktop/src/main/installations.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","installations.json writes atomically, retains a backup, and migrates legacy fields on load.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: installations.json writes atomically, retains a backup, and migrates legacy fields on load.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-149,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Settings section registry,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/ipc/registerSettingsHandlers.ts,projects/comfy/Comfy-Desktop/src/renderer/src/comfyTitlePopup/GlobalSettingsView.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","General, telemetry, update, cache, advanced, shared-directory, and install-location fields expose typed defaults and validation.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: General, telemetry, update, cache, advanced, shared-directory, and install-location fields expose typed defaults and validation.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-150,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Theme setting,independently-testable-capability,active,code-inferred,medium,projects/comfy/Comfy-Desktop/src/main/lib/theme.ts,none located,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","Light, dark, or system theme resolves centrally and updates host, popups, panel, and hosted Comfy surfaces.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",conflicting,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"The source behavior is implemented through an Electron/browser/JavaScript shell, which is not a production Sim execution surface; the matching native GPUI interaction is not implemented.","A native GPUI surface shall reproduce the source-observable interaction (`Light, dark, or system theme resolves centrally and updates host, popups, panel, and hosted Comfy surfaces.`), including focus, loading, failure, cancellation, persistence, window lifecycle, accessibility, and recovery, without loading a hosted Comfy frontend or executing JavaScript/DOM/LiteGraph extensions.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,The native-only decision is fixed; source runtime timing and platform details that were not observed remain explicit validation uncertainties.
COMFY-DESKTOP-151,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Locale setting,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/i18n.ts,projects/comfy/Comfy-Desktop/src/renderer/src/lib/localeCoverage.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","English and Chinese catalogs expose identical 1,176-key shapes and locale changes apply across desktop surfaces.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: English and Chinese catalogs expose identical 1,176-key shapes and locale changes apply across desktop surfaces.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-152,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Model-directory settings,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/lib/models.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","One primary and additional model roots persist, are normalized, and reject invalid duplicates.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: One primary and additional model roots persist, are normalized, and reject invalid duplicates.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-153,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Cache settings,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/settings.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",The cache root and retained-download count persist and feed cache cleanup policy.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: The cache root and retained-download count persist and feed cache cleanup policy.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-154,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Close-confirmation setting,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/host/createHostWindow.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",A configurable confirmation gates closing a window and supports cancel without stopping its session.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: A configurable confirmation gates closing a window and supports cancel without stopping its session.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-155,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Auto-update settings,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/lib/updater.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Auto-download/install preferences affect update actions while checks continue independently.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Auto-download/install preferences affect update actions while checks continue independently.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-156,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Launch-on-startup setting,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/lib/lastSession.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","None, last, or installation-ID startup policy persists and invalid IDs degrade to the chooser.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: None, last, or installation-ID startup policy persists and invalid IDs degrade to the chooser.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-157,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Chinese mirror settings,independently-testable-capability,conditional,test-backed,high,projects/comfy/Comfy-Desktop/src/main/settings.ts,projects/comfy/Comfy-Desktop/src/main/lib/github-mirror.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",PyPI/GitHub mirror choices and first-use prompt state persist and affect only supported downloads.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: PyPI/GitHub mirror choices and first-use prompt state persist and affect only supported downloads.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-158,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Browser window-state persistence,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/windowState.ts,projects/comfy/Comfy-Desktop/src/main/host/createHostWindow.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Window bounds and display placement persist without storing transient popup geometry.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Window bounds and display placement persist without storing transient popup geometry.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-159,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Last-session persistence,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/lastSession.ts,projects/comfy/Comfy-Desktop/src/main/lib/lastSession.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Last host/install bindings survive clean restart and malformed data is ignored safely.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Last host/install bindings survive clean restart and malformed data is ignored safely.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-160,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Windows data-location marker,independently-testable-capability,platform-specific,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/paths.ts,projects/comfy/Comfy-Desktop/src/main/lib/paths.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","New installs on the system drive use LOCALAPPDATA, non-system drive installs colocate data, and a marker preserves the choice.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: New installs on the system drive use LOCALAPPDATA, non-system drive installs colocate data, and a marker preserves the choice.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-161,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Linux XDG migration,independently-testable-capability,platform-specific,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/paths.ts,projects/comfy/Comfy-Desktop/src/main/lib/paths.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Existing Linux userData state migrates once into XDG config/data/cache locations.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Existing Linux userData state migrates once into XDG config/data/cache locations.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-162,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Firebase desktop authentication bridge,independently-testable-capability,cloud/paid,test-backed,high,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/index.ts,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/server.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Google/GitHub sign-in returns through a loopback bridge and injects only validated Firebase state into the shared partition.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Google/GitHub sign-in returns through a loopback bridge and injects only validated Firebase state into the shared partition.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-163,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Authentication callback validation,independently-testable-capability,cloud/paid,test-backed,high,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/intercept.ts,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/intercept.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.",Only exact configured HTTPS handler hosts/paths and supported providers enter the auth bridge.,"Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Only exact configured HTTPS handler hosts/paths and supported providers enter the auth bridge.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-164,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Authentication loopback hardening,independently-testable-capability,cloud/paid,test-backed,high,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/server.ts,projects/comfy/Comfy-Desktop/src/main/auth/firebaseBridge/server.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","The callback binds 127.0.0.1, caps request bodies at 64 KiB, uses no-store responses, and rejects invalid state.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: The callback binds 127.0.0.1, caps request bodies at 64 KiB, uses no-store responses, and rejects invalid state.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-165,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Cloud capacity feature flag,independently-testable-capability,cloud/paid,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/cloudCapacity.ts,projects/comfy/Comfy-Desktop/src/renderer/src/composables/useCloudCapacity.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","normal, degraded, or disabled capacity changes cloud launch confirmation/blocking; paid users relax disabled to degraded.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: normal, degraded, or disabled capacity changes cloud launch confirmation/blocking; paid users relax disabled to degraded.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-166,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Cloud user-tier cache,independently-testable-capability,cloud/paid,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/userTier.ts,projects/comfy/Comfy-Desktop/src/main/lib/userTier.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","Free, paid, or unknown tier persists in a bounded cache and is refreshed from authenticated state.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Free, paid, or unknown tier persists in a bounded cache and is refreshed from authenticated state.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-167,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Telemetry consent,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.ts,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","Unknown, enabled, and disabled consent states gate event emission and can be changed later.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Unknown, enabled, and disabled consent states gate event emission and can be changed later.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-168,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Telemetry sanitization,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.ts,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","Tokens, credentials, user paths, and high-risk free text are removed or normalized before transmission.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Tokens, credentials, user paths, and high-risk free text are removed or normalized before transmission.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
COMFY-DESKTOP-169,Comfy-Desktop,settings-persistence-cloud-security-and-ui,Telemetry rate limiting,independently-testable-capability,active,test-backed,high,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.ts,projects/comfy/Comfy-Desktop/src/main/lib/telemetry.test.ts,"User, hosted Comfy surface, lifecycle event, or operating system invokes the named capability under the source-defined preconditions.","Identical events are bounded to 60 per minute and the session is bounded to 5,000 events.","Preserve the source-defined validation, visible error, cancellation cleanup, retry, and restart behavior; unresolved edge detail remains an explicit test target.","See desktop-persistence.csv, desktop-settings.csv, desktop-ipc.csv, and the cited source for exact durable and external effects.",missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Sim primitives are reusable infrastructure only.,"No Comfy-specific Sim implementation exists for this contract.; Source-specific gap detail: If Sim lacks the stated observable behavior and compatibility contract, implement it or record an explicit deferral decision.","With deterministic fixtures and the same preconditions, Sim shall reproduce: Identical events are bounded to 60 per minute and the session is bounded to 5,000 events.",Source contract/unit test plus side-by-side Sim protocol or GPUI interaction test; add failure injection when the capability performs I/O or process work.,Runtime-only details are unverified unless separately marked observed by the lead audit.
