feature_id,product,domain,name,classification,availability,evidence_level,confidence,actor,trigger,preconditions,inputs_defaults,permissions_flags,success_behavior,variants,state_concurrency,failure_recovery,persistence_side_effects,protocols_dependencies,platform_version,source_evidence,test_evidence,current_zed_status,zed_evidence,exact_parity_gap,acceptance_criteria,automated_validation,manual_validation,open_questions
COMFY-EXT-025,ComfyUI,ext,Custom HTTP route compatibility aliases,server extension API,conditional,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Custom HTTP route compatibility aliases,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,RouteDefs added by custom nodes to PromptServer.routes are served at original paths and mirrored with /api prefix; custom static routes are not mirrored.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",RouteDefs added by custom nodes to PromptServer.routes are served at original paths and mirrored with /api prefix; custom static routes are not mirrored.,Conflicting route registration follows aiohttp router behavior.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:PromptServer.add_routes,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:PromptServer.add_routes,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Custom HTTP route compatibility aliases`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: RouteDefs added by custom nodes to PromptServer.routes are served at original paths and mirrored with /api prefix; custom static routes are not mirrored.; It shall also reproduce the cataloged boundary and recovery behavior: Conflicting route registration follows aiohttp router behavior.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Custom HTTP route compatibility aliases, including the named failure branch.",Exercise Custom HTTP route compatibility aliases in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-EXT-026,ComfyUI,ext,API-node disable/offline mode,API-node policy,conditional,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",API-node disable/offline mode,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"--disable-api-nodes skips comfy_api_nodes registration, adds restrictive connect-src CSP, and advertises no hosted nodes while local nodes remain.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","--disable-api-nodes skips comfy_api_nodes registration, adds restrictive connect-src CSP, and advertises no hosted nodes while local nodes remain.",The CSP does not prevent arbitrary Python custom nodes from opening network sockets.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,comfy/cli_args.py; nodes.py:init_extra_nodes; server.py:create_block_external_middleware,ComfyUI 0.27.1 snapshot; conditional where marked.,comfy/cli_args.py; nodes.py:init_extra_nodes; server.py:create_block_external_middleware,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `API-node disable/offline mode`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: --disable-api-nodes skips comfy_api_nodes registration, adds restrictive connect-src CSP, and advertises no hosted nodes while local nodes remain.; It shall also reproduce the cataloged boundary and recovery behavior: The CSP does not prevent arbitrary Python custom nodes from opening network sockets.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for API-node disable/offline mode, including the named failure branch.",Exercise API-node disable/offline mode in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-EXT-027,ComfyUI,ext,Hosted API client retries and polling,API-node runtime,cloud/paid,test-backed,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Hosted API client retries and polling,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"sync/poll helpers validate Pydantic responses, retry transient/rate-limit failures with backoff, publish queued/active progress and price, and respect interruption.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","sync/poll helpers validate Pydantic responses, retry transient/rate-limit failures with backoff, publish queued/active progress and price, and respect interruption.","Timeout, retry exhaustion, provider failure status, local-network errors, malformed JSON, and cancellation raise typed/user-visible execution errors.",See behavior; queue/history are memory-only while named files/database/media outputs persist.,comfy_api_nodes/util/client.py,ComfyUI 0.27.1 snapshot; conditional where marked.,comfy_api_nodes/util/client.py,tests-unit/app_test/custom_node_manager_test.py | tests-unit/app_test/model_manager_test.py | tests-unit/execution_test/preview_method_override_test.py | tests-unit/jobs_cancel_test/jobs_cancel_test.py | tests-unit/prompt_server_test/system_user_endpoint_test.py | tests-unit/prompt_server_test/user_manager_test.py | tests-unit/websocket_feature_flags_test.py | tests/README.md | tests/execution/test_async_nodes.py | tests/execution/test_execution.py | tests/execution/test_jobs.py | tests/execution/test_preview_method.py,deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Hosted API client retries and polling`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: sync/poll helpers validate Pydantic responses, retry transient/rate-limit failures with backoff, publish queued/active progress and price, and respect interruption.; It shall also reproduce the cataloged boundary and recovery behavior: Timeout, retry exhaustion, provider failure status, local-network errors, malformed JSON, and cancellation raise typed/user-visible execution errors.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Hosted API client retries and polling, including the named failure branch.",Exercise Hosted API client retries and polling in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-EXT-028,ComfyUI,ext,Hosted media upload/download helpers,API-node runtime,cloud/paid,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Hosted media upload/download helpers,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"Helpers upload bounded image/video/audio assets through Comfy API, download results with retry/size controls, and convert them to typed tensors/video/audio/3D data.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","Helpers upload bounded image/video/audio assets through Comfy API, download results with retry/size controls, and convert them to typed tensors/video/audio/3D data.","Image-count/pixel limits, unavailable URLs, timeouts, and decode failures raise explicit exceptions.",See behavior; queue/history are memory-only while named files/database/media outputs persist.,comfy_api_nodes/util/upload_helpers.py; comfy_api_nodes/util/download_helpers.py,ComfyUI 0.27.1 snapshot; conditional where marked.,comfy_api_nodes/util/upload_helpers.py; comfy_api_nodes/util/download_helpers.py,,deferred,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists; the current parity decision deliberately defers this contract while retaining its data and trace links.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Hosted media upload/download helpers`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: Helpers upload bounded image/video/audio assets through Comfy API, download results with retry/size controls, and convert them to typed tensors/video/audio/3D data.; It shall also reproduce the cataloged boundary and recovery behavior: Image-count/pixel limits, unavailable URLs, timeouts, and decode failures raise explicit exceptions.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Hosted media upload/download helpers, including the named failure branch.",Exercise Hosted media upload/download helpers in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-001,ComfyUI,sec,Default cross-site request rejection,origin boundary,active,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Default cross-site request rejection,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,Requests with Sec-Fetch-Site: cross-site are rejected 403 when CORS override is not enabled.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",Requests with Sec-Fetch-Site: cross-site are rejected 403 when CORS override is not enabled.,Headers may be absent for non-browser clients.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:create_origin_only_middleware,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:create_origin_only_middleware,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Default cross-site request rejection`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: Requests with Sec-Fetch-Site: cross-site are rejected 403 when CORS override is not enabled.; It shall also reproduce the cataloged boundary and recovery behavior: Headers may be absent for non-browser clients.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Default cross-site request rejection, including the named failure branch.",Exercise Default cross-site request rejection in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-002,ComfyUI,sec,Loopback Host/Origin matching,origin boundary,active,test-backed,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Loopback Host/Origin matching,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"For loopback Host values, normalized Host and Origin authorities must match or the request is rejected 403.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","For loopback Host values, normalized Host and Origin authorities must match or the request is rejected 403.",Non-loopback hosts intentionally bypass this particular comparison.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:create_origin_only_middleware/is_loopback,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:create_origin_only_middleware/is_loopback,tests-unit/app_test/custom_node_manager_test.py | tests-unit/assets_test/queries/test_cache_state.py | tests-unit/assets_test/queries/test_tags.py | tests-unit/assets_test/test_sync_references.py | tests-unit/feature_flags_test.py,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Loopback Host/Origin matching`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: For loopback Host values, normalized Host and Origin authorities must match or the request is rejected 403.; It shall also reproduce the cataloged boundary and recovery behavior: Non-loopback hosts intentionally bypass this particular comparison.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Loopback Host/Origin matching, including the named failure branch.",Exercise Loopback Host/Origin matching in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-003,ComfyUI,sec,Configurable CORS,origin boundary,conditional,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Configurable CORS,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"--enable-cors-header replaces origin-only protection, handles preflight, allows POST/GET/DELETE/PUT/OPTIONS/PATCH, Content-Type/Authorization, and credentials.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","--enable-cors-header replaces origin-only protection, handles preflight, allows POST/GET/DELETE/PUT/OPTIONS/PATCH, Content-Type/Authorization, and credentials.",Using wildcard origin with credentials is exposed exactly as configured.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:create_cors_middleware,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:create_cors_middleware,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Configurable CORS`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: --enable-cors-header replaces origin-only protection, handles preflight, allows POST/GET/DELETE/PUT/OPTIONS/PATCH, Content-Type/Authorization, and credentials.; It shall also reproduce the cataloged boundary and recovery behavior: Using wildcard origin with credentials is exposed exactly as configured.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Configurable CORS, including the named failure branch.",Exercise Configurable CORS in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-004,ComfyUI,sec,Optional TLS listener,transport security,conditional,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Optional TLS listener,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,Providing both key and certificate creates a TLS server context and serves HTTPS on all configured listen addresses.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",Providing both key and certificate creates a TLS server context and serves HTTPS on all configured listen addresses.,A single missing half leaves HTTP; invalid certificate loading fails startup.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:PromptServer.start_multi_address; comfy/cli_args.py,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:PromptServer.start_multi_address; comfy/cli_args.py,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Optional TLS listener`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: Providing both key and certificate creates a TLS server context and serves HTTPS on all configured listen addresses.; It shall also reproduce the cataloged boundary and recovery behavior: A single missing half leaves HTTP; invalid certificate loading fails startup.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Optional TLS listener, including the named failure branch.",Exercise Optional TLS listener in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-005,ComfyUI,sec,No core authentication enforcement,authentication,active,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",No core authentication enforcement,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,Core runtime routes have no API-key/JWT/session middleware; the OpenAPI global auth schemes therefore describe a non-core/cloud surface or are inconsistent with local code.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",Core runtime routes have no API-key/JWT/session middleware; the OpenAPI global auth schemes therefore describe a non-core/cloud surface or are inconsistent with local code.,Remote listening exposes routes subject only to origin/path/feature checks and any optional manager middleware.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:PromptServer.__init__; openapi.yaml:securitySchemes/security,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:PromptServer.__init__; openapi.yaml:securitySchemes/security,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `No core authentication enforcement`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: Core runtime routes have no API-key/JWT/session middleware; the OpenAPI global auth schemes therefore describe a non-core/cloud surface or are inconsistent with local code.; It shall also reproduce the cataloged boundary and recovery behavior: Remote listening exposes routes subject only to origin/path/feature checks and any optional manager middleware.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for No core authentication enforcement, including the named failure branch.",Exercise No core authentication enforcement in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-006,ComfyUI,sec,Header-selected multi-user identity,authorization,conditional,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Header-selected multi-user identity,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,--multi-user trusts the comfy-user header as an ID from users.json; there is no password/login check in core.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",--multi-user trusts the comfy-user header as an ID from users.json; there is no password/login check in core.,Unknown and __system-prefixed users raise KeyError and endpoints map this inconsistently to unauthorized/forbidden/server errors.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,app/user_manager.py:UserManager.get_request_user_id,ComfyUI 0.27.1 snapshot; conditional where marked.,app/user_manager.py:UserManager.get_request_user_id,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Header-selected multi-user identity`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: --multi-user trusts the comfy-user header as an ID from users.json; there is no password/login check in core.; It shall also reproduce the cataloged boundary and recovery behavior: Unknown and __system-prefixed users raise KeyError and endpoints map this inconsistently to unauthorized/forbidden/server errors.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Header-selected multi-user identity, including the named failure branch.",Exercise Header-selected multi-user identity in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-007,ComfyUI,sec,System-user namespace isolation,authorization/filesystem,active,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",System-user namespace isolation,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,__-prefixed system directories are generated only by internal helpers and rejected by public-user lookup and HTTP identity.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",__-prefixed system directories are generated only by internal helpers and rejected by public-user lookup and HTTP identity.,Direct trusted Python code can still access system paths.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,folder_paths.py:get_system_user_directory/get_public_user_directory; app/user_manager.py,ComfyUI 0.27.1 snapshot; conditional where marked.,folder_paths.py:get_system_user_directory/get_public_user_directory; app/user_manager.py,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `System-user namespace isolation`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: __-prefixed system directories are generated only by internal helpers and rejected by public-user lookup and HTTP identity.; It shall also reproduce the cataloged boundary and recovery behavior: Direct trusted Python code can still access system paths.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for System-user namespace isolation, including the named failure branch.",Exercise System-user namespace isolation in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-008,ComfyUI,sec,Userdata path confinement,filesystem boundary,active,code-inferred,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Userdata path confinement,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,URL-decoded userdata paths are normalized and commonpath-checked beneath the selected public user root before read/write/delete/move.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",URL-decoded userdata paths are normalized and commonpath-checked beneath the selected public user root before read/write/delete/move.,Traversal/missing/overwrite conflicts return 400/403/404/409 as applicable; writes use temp file plus atomic replace.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,app/user_manager.py:get_request_user_filepath/add_routes,ComfyUI 0.27.1 snapshot; conditional where marked.,app/user_manager.py:get_request_user_filepath/add_routes,,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Userdata path confinement`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: URL-decoded userdata paths are normalized and commonpath-checked beneath the selected public user root before read/write/delete/move.; It shall also reproduce the cataloged boundary and recovery behavior: Traversal/missing/overwrite conflicts return 400/403/404/409 as applicable; writes use temp file plus atomic replace.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Userdata path confinement, including the named failure branch.",Exercise Userdata path confinement in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-009,ComfyUI,sec,Input/output/temp path confinement,filesystem boundary,active,test-backed,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Input/output/temp path confinement,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,"Upload/view only resolve annotated input/output/temp roots, reject absolute/parent traversal, commonpath-check subfolders, and basename final view filenames.","Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.","Upload/view only resolve annotated input/output/temp roots, reject absolute/parent traversal, commonpath-check subfolders, and basename final view filenames.",Invalid paths return 400/403/404 without reading/writing outside roots.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:image_upload/view_image/upload_mask; folder_paths.py,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:image_upload/view_image/upload_mask; folder_paths.py,tests-unit/assets_test/conftest.py | tests-unit/assets_test/queries/test_metadata.py | tests-unit/assets_test/test_assets_missing_sync.py | tests-unit/assets_test/test_uploads.py | tests-unit/feature_flags_test.py | tests-unit/websocket_feature_flags_test.py,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Input/output/temp path confinement`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: Upload/view only resolve annotated input/output/temp roots, reject absolute/parent traversal, commonpath-check subfolders, and basename final view filenames.; It shall also reproduce the cataloged boundary and recovery behavior: Invalid paths return 400/403/404 without reading/writing outside roots.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Input/output/temp path confinement, including the named failure branch.",Exercise Input/output/temp path confinement in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
COMFY-SEC-010,ComfyUI,sec,Upload size limit,resource boundary,active,test-backed,high,"Local user, API client, frontend, custom node, or background worker as applicable.",Upload size limit,ComfyUI process initialized and feature-specific flags/dependencies satisfied.,See source schema/route/CLI catalog and named behavior.,See availability and security behavior; core routes do not enforce login.,aiohttp client_max_size and advertised feature flag enforce --max-upload-size in MB.,"Local/remote, cache/device, V1/V3, and feature-flag variants are recorded in the named catalogs.",aiohttp client_max_size and advertised feature flag enforce --max-upload-size in MB.,Oversize requests follow aiohttp request-too-large behavior.,See behavior; queue/history are memory-only while named files/database/media outputs persist.,server.py:PromptServer.__init__; comfy_api/feature_flags.py,ComfyUI 0.27.1 snapshot; conditional where marked.,server.py:PromptServer.__init__; comfy_api/feature_flags.py,tests-unit/feature_flags_test.py | tests-unit/websocket_feature_flags_test.py,missing,Repository-wide search and the target architecture audit found no Comfy-specific implementation outside projects/comfy/** and this specification; generic Zed primitives are reusable infrastructure only.,No Comfy-specific Zed implementation exists for this contract.; Source-specific gap detail: Zed has no native Rust implementation of the backend contract `Upload size limit`.,"Using the pinned source only as a development-time oracle, native Rust Zed shall reproduce this source-observable contract: aiohttp client_max_size and advertised feature flag enforce --max-upload-size in MB.; It shall also reproduce the cataloged boundary and recovery behavior: Oversize requests follow aiohttp request-too-large behavior.; Execution, state, persistence, protocol effects, cancellation, and recovery shall be owned by native Rust services and shall not launch, connect to, embed, or forward to ComfyUI or Python.","Add source/Zed differential contract tests for Upload size limit, including the named failure branch.",Exercise Upload size limit in ComfyUI and Zed with visible protocol/log/filesystem observation.,"The production-native boundary is fixed; remaining uncertainty is limited to native backend selection, reviewed vendor FFI, device/platform certification, model/codec/provider availability, and missing source-runtime observations."
